"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"EPFU","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,4,TRUE,1,0.7039,0.5993,0.8025
"EPFU","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,4,TRUE,0.7176,0.7767,0.6861,0.855
"EPFU","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,3,TRUE,1,0.8343,0.7215,0.9183
"EPFU","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.9032,0.8181,0.9597
"EPFU","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,3,TRUE,1,0.8047,0.6513,0.9132
"EPFU","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,6,TRUE,1,0.8462,0.7581,0.9195
"EPFU","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,9,TRUE,1,0.8855,0.8111,0.9425
"EPFU","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,8,TRUE,1,0.8857,0.8054,0.9468
"EPFU","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,8,TRUE,0.9318,0.8491,0.7428,0.9263
"EPFU","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,0,FALSE,0.1534,0.4517,0.3246,0.5976
"EPFU","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,0,FALSE,0.111,0.6639,0.4947,0.8187
"EPFU","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,0,FALSE,0.0182,0.3849,0.285,0.4978
"EPFU","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,1,TRUE,0.3612,0.4252,0.2892,0.5719
"EPFU","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,1,TRUE,0.3709,0.5905,0.4462,0.733
"EPFU","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,2,TRUE,0.6707,0.4574,0.3614,0.5568
"EPFU","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,2,TRUE,0.2724,0.3529,0.2098,0.5201
"EPFU","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,2,TRUE,0.3946,0.328,0.2085,0.474
